1;86,57657658
2;77,56004064
3;64,5500985
4;60,94154595
5;79,82359005
6;71,95543048
7;66,0142369
8;69,3599369
9;79,06601364
10;74,53360145
11;69,76372635
12;76,76488075
13;73,68445494
14;72,96324497
15;70,48122454
16;70,0380951
17;58,42878051
18;64,0730775
19;71,42398259
20;77,53104936
21;67,23838144
22;73,37943934
23;80,78830839
24;80,50274107
25;65,22096202
26;78,30527454
27;90,30319367
28;86,29050852
29;79,15811803
30;77,8459166
31;82,91144317
32;109,97494
33;136,3899663
34;129,6219335
35;125,462374
36;99,48410143
37;109,9123235
38;81,2460662
39;81,72475217
40;86,20940886
41;104,2414305
42;90,190405
43;82,46584152
44;87,94464244
45;102,3756593
46;94,24536834
47;96,2452685
48;86,55476916
49;85,3398271
50;77,5869998
51;84,55773395
52;80,59294342
53;83,55996303
54;79,49948748
55;74,15519867
56;72,92817373
57;80,30657608
58;82,54199053
59;79,28794435
60;79,65861356
61;73,1650588
62;89,5247467
63;101,825431
64;121,0007224
65;83,37090137
66;103,2639964
67;104,4502019
68;103,0543168
69;89,49309342
70;114,0526033
71;179,317568
73;151,6521238
74;116,2617752
75;105,7229642
76;103,3851551
77;148,3087033
78;107,5082922
79;85,31578073
80;89,08145538
81;102,2704435
82;86,85912958
83;77,88836293
84;71,06768992
85;86,40816609
86;73,01557688
87;75,99346039
88;76,66621094
89;95,76552031
90;88,38781704
91;91,97823494
92;67,76045606
93;73,72824879
94;72,82219014
95;69,96700868
96;72,38515258
97;98,14726766
98;78,89271275
99;61,47210066
100;54,22081776
101;68,43652136
102;65,87103264
103;59,63810043
104;47,0176599
105;60,20976684
106;57,26948574
107;47,96878793
108;42,32370517
109;60,20365386
110;60,96078742
111;61,26948626
112;62,20477599
113;63,39477285
114;65,65934869
115;74,83721342
116;69,55736117
117;60,7313435
118;65,42826296
119;62,01924183
120;65,36166821
121;49,41555926
122;67,57809067
123;87,47965939
124;90,12308807
125;77,05399618
126;95,4979505
127;97,00614432
128;99,36684041
129;94,92593911
130;83,39221703
131;75,02660858
132;66,68614489
133;91,55242709
134;71,64033887
135;52,81172821
136;48,90388692
137;82,25919303
138;67,44672849
139;60,62954145
140;51,99931063
141;61,36509207
142;52,51521343
143;50,08441342
144;48,44933884
145;61,28895797
146;60,71929023
147;66,17838088
148;53,88114194
149;30,57289229
150;45,43925363
151;63,01770559
152;69,39397822
153;48,37546961
154;63,86890596
155;78,37919973
156;77,49035635
157;53,81739884
158;66,43774742
159;74,55364045
160;64,50893182
161;34,76345621
162;54,5170047
163;72,27247205
164;79,76020991
165;62,44164697
166;66,37371879
167;79,51069865
168;83,69304675
169;79,55668275
170;72,73744172
171;75,96739045
172;69,53063288
173;81,55450919
174;75,0503844
175;68,80055389
176;66,04991562
177;90,08020434
178;76,22739762
179;64,06067777
180;60,79049741
181;75,81458295
182;63,21776119
183;60,75265989
184;53,975221
185;61,85144162
186;54,46391905
187;55,30600531
188;53,3392774
189;69,02624581
190;63,43631552
191;62,13643675
192;61,39881147
193;74,55380341
194;59,1707436
195;50,55094075
196;48,75914613
197;67,16257915
198;57,09306137
199;56,07641571
200;60,71206078
201;72,04811862
202;63,42034521
203;62,2071343
204;61,43580646
205;63,48864562
206;57,42515876
207;52,01128648
208;54,11410637
209;54,46507089
210;61,48354687
211;65,72376856
212;67,14584429
213;58,32271904
214;61,84646345
215;72,23251004
216;77,65119756
217;57,65883781
218;77,71807766
219;82,90836849
220;81,85888911
221;68,99229652
222;83,80431789
223;88,01352764
224;94,99940652
225;84,65386801
226;89,23008946
227;94,10430778
228;91,26339334
229;95,22797296
230;89,02995843
231;86,6964421
232;91,49666708
233;88,50424051
234;77,413456
235;69,30536248
236;71,45742606
237;83,31372998
238;73,28060749
239;63,76948257
240;60,70985452
241;67,9809119
242;62,20638284
243;62,87415185
244;64,2828112
245;69,73638338
246;68,92682182
247;68,97766703
248;70,93196117
249;63,79327848
250;71,73747644
251;79,1773417
252;76,27630959
253;69,37776249
254;83,8019413
255;89,76207726
256;100,4370724
257;78,66390433
258;91,79613975
259;112,8025138
260;102,2216678
261;58,92060492
262;67,43548774
263;73,54574546
264;75,29247434
265;77,76273346
266;78,81825205
267;82,94982549
268;61,70089489
269;81,57750469
270;68,77617984
271;63,97054464
272;64,87672135
273;92,50866595
274;82,94104512
275;66,87461639
276;52,10764572
277;81,73796755
278;68,16075603
279;60,79115526
280;52,56768043
281;74,28312661
282;61,85251689
283;71,04413812
284;64,17084305
285;58,8567825
286;55,95556546
287;52,33724125
288;51,05705946
289;64,56544908
290;60,68130556
291;51,98831402
292;55,55446615
293;68,9331337
294;65,64763717
295;67,80371603
296;76,73463457
297;62,2238626
298;59,05110602
299;58,44778138
300;57,40037133
301;48,96802073
302;44,46218064
303;41,32437935
304;48,06832134
305;49,44477186
306;58,62704221
307;67,97797435
308;64,84214716
309;54,72480934
310;58,9530937
311;68,90435241
312;86,86038048
313;65,16361268
314;78,62087566
315;88,11678148
316;88,90957201
317;64,82920072
318;72,22634566
319;83,72362724
320;87,81600183
321;86,45239843
322;74,60564749
323;67,54138161
324;62,86912311
325;82,40650868
326;71,12308408
327;67,10609253
328;67,31066168
329;83,32034037
330;72,11835414
331;58,42345245
332;55,22844881
333;69,45154664
334;60,96245504
335;59,48301111
336;61,3361193
337;70,35639649
338;75,2580531
339;73,59519016
340;64,04005506
341;53,14043948
342;54,65007901
343;59,08575451
344;58,70812243
345;51,59724497
346;57,79109577
347;73,51374353
348;87,24507891
349;57,90832594
350;66,85430701
351;81,37802386
352;86,56324515
353;58,79154888
354;68,39887599
355;82,1473909
356;80,94681463
357;56,89059194
358;62,45560133
359;77,76761445
360;83,30044394
361;106,5500498
362;96,58475101
363;80,18040877
364;71,16442319
365;95,97335679
366;70,31767362
367;57,74977951
368;55,79712854
369;87,25462176
370;70,97075728
371;65,94376074
372;76,37819659
373;91,49648035
374;68,52317293
375;45,87662118
376;45,42432913
377;80,00796568
378;76,75959279
379;63,32880343
380;61,00524672
381;79,4268257
382;67,77568022
383;55,96628763
384;56,21151233
385;72,58463756
386;65,33121843
387;56,30663514
388;48,91165121
389;66,12005035
390;59,24277639
391;46,81847717
392;35,25933604
393;55,91921254
394;53,8823055
395;53,5168061
396;53,68035503
397;59,04069568
398;60,75057623
399;61,54323365
400;58,73441938
401;60,09642723
402;61,89693347
